Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,No,Szabo / Kozák,,,,,Szabo / Kozák,,,,29-293,29,Hungary,HUN,Europe,1:43.687,103.687,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Gabriella Szabo (HUN, 14 Aug 1986)",Gabriella Szabo,Gabriella,Szabo,Women,Szabo / Kozák,HUN,14-Aug-1986,,30-002,30,Hungary,HUN,Europe,,,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Danusia Kozák (HUN, 11 Jan 1987)",Danusia Kozák,Danusia,Kozák,Women,Szabo / Kozák,HUN,11-Jan-1987,,29-218,29,Hungary,HUN,Europe,,,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,No,John / Dietze,,,,,John / Dietze,,,,27-328,27,Germany,GER,Europe,1:43.738,103.738,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Franziska John (GER, 24 May 1989)",Franziska John,Franziska,John,Women,John / Dietze,GER,24-May-1989,,27-084,27,Germany,GER,Europe,,,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Tina Dietze (GER, 25 Jan 1988)",Tina Dietze,Tina,Dietze,Women,John / Dietze,GER,25-Jan-1988,,28-204,28,Germany,GER,Europe,,,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,No,Mikolajczyk / Naja,,,,,Mikolajczyk / Naja,,,,28-249,28,Poland,POL,Europe,1:45.207,105.207,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Karolina Naja (POL, 05 Feb 1990)",Karolina Naja,Karolina,Naja,Women,Mikolajczyk / Naja,POL,05-Feb-1990,,26-193,26,Poland,POL,Europe,,,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
16-Aug-2016,2016,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Beata Mikolajczyk (POL, 15 Oct 1985)",Beata Mikolajczyk,Beata,Mikolajczyk,Women,Mikolajczyk / Naja,POL,15-Oct-1985,,30-306,30,Poland,POL,Europe,,,Rio de Janeiro,Brazil,South America,15,15,4,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 200m,Men,Seniors,,1,G,No,"Yuriy Cheban (UKR, 05 Jul 1986)",Yuriy Cheban,Yuriy,Cheban,Men,Ukraine,UKR,05-Jul-1986,,26-037,26,Ukraine,UKR,Europe,42.291,42.291,Dorney,England,Europe,25,25,6,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 200m,Men,Seniors,,2,S,No,"Ivan Shtyl (RUS, 08 Jun 1986)",Ivan Shtyl,Ivan,Shtyl,Men,Russia,RUS,08-Jun-1986,,26-064,26,Russia,RUS,Europe,42.853,42.853,Dorney,England,Europe,25,25,6,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 200m,Men,Seniors,,3,B,No,"Alfonso Benavides (ESP, 09 Mar 1991)",Alfonso Benavides,Alfonso,Benavides,Men,Spain,ESP,09-Mar-1991,,21-155,21,Spain,ESP,Europe,43.038,43.038,Dorney,England,Europe,25,25,6,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 200m,Men,Seniors,,1,G,No,"Ed McKeever (ENG, 27 Aug 1983)",Ed McKeever,Ed,McKeever,Men,Great Britain,ENG,27-Aug-1983,,28-350,28,Great Britain,GBR,Europe,36.246,36.246,Dorney,England,Europe,20,20,6,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 200m,Men,Seniors,,2,S,No,"Saúl Craviotto (ESP, 03 Nov 1984)",Saúl Craviotto,Saúl,Craviotto,Men,Spain,ESP,03-Nov-1984,,27-282,27,Spain,ESP,Europe,36.540,36.54,Dorney,England,Europe,20,20,6,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 200m,Men,Seniors,,3,B,No,"Mark de Jonge (CAN, 15 Feb 1984)",Mark de Jonge,Mark,de Jonge,Men,Canada,CAN,15-Feb-1984,,28-178,28,Canada,CAN,North & Central America,36.657,36.657,Dorney,England,Europe,20,20,6,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 200m,Women,Seniors,,1,G,No,"Lisa Carrington (NZL, 23 Jun 1989)",Lisa Carrington,Lisa,Carrington,Women,New Zealand,NZL,23-Jun-1989,,23-049,23,New Zealand,NZL,Australia & Oceania,44.638,44.638,Dorney,England,Europe,29,29,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 200m,Women,Seniors,,2,S,No,"Inna Osypenko-Radomska (AZE, 20 Sep 1982)",Inna Osypenko-Radomska,Inna,Osypenko-Radomska,Women,Ukraine,AZE,20-Sep-1982,,29-326,29,Ukraine,UKR,Europe,45.053,45.053,Dorney,England,Europe,29,29,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 200m,Women,Seniors,,3,B,No,"Natasa Janics (HUN, 24 Jun 1982)",Natasa Janics,Natasa,Janics,Women,Hungary,HUN,24-Jun-1982,,30-048,30,Hungary,HUN,Europe,45.128,45.128,Dorney,England,Europe,29,29,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,1,G,No,Dyachenko / Postrigay,,,,,Dyachenko / Postrigay,,,,23-090,23,Russia,RUS,Europe,33.507,33.507,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,1,G,Yes,"Yury Postrigay (RUS, 31 Aug 1988)",Yury Postrigay,Yury,Postrigay,Men,Dyachenko / Postrigay,RUS,31-Aug-1988,,23-346,23,Russia,RUS,Europe,,,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,1,G,Yes,"Alexander Dyachenko (RUS, 24 Jan 1990)",Alexander Dyachenko,Alexander,Dyachenko,Men,Dyachenko / Postrigay,RUS,24-Jan-1990,,22-200,22,Russia,RUS,Europe,,,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,2,S,No,Makhnev / Piatrushenka,,,,,Makhnev / Piatrushenka,,,,32-049,32,Belarus,BLR,Europe,34.266,34.266,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,2,S,Yes,"Raman Piatrushenka (BLR, 25 Dec 1980)",Raman Piatrushenka,Raman,Piatrushenka,Men,Makhnev / Piatrushenka,BLR,25-Dec-1980,,31-230,31,Belarus,BLR,Europe,,,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,2,S,Yes,"Vadzim Makhnev (BLR, 21 Dec 1979)",Vadzim Makhnev,Vadzim,Makhnev,Men,Makhnev / Piatrushenka,BLR,21-Dec-1979,,32-234,32,Belarus,BLR,Europe,,,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,3,B,No,Schofield / Heath,,,,,Schofield / Heath,,,,27-227,27,Great Britain,GBR,Europe,34.421,34.421,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,3,B,Yes,"Liam Heath (ENG, 17 Aug 1984)",Liam Heath,Liam,Heath,Men,Schofield / Heath,ENG,17-Aug-1984,,27-360,27,Great Britain,GBR,Europe,,,Dorney,England,Europe,13,14,5,,1,Yes
11-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 200m,Men,Seniors,,3,B,Yes,"Jon Schofield (ENG, 10 May 1985)",Jon Schofield,Jon,Schofield,Men,Schofield / Heath,ENG,10-May-1985,,27-093,27,Great Britain,GBR,Europe,,,Dorney,England,Europe,13,14,5,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,No,Kretschmer / Kuschela,,,,,Kretschmer / Kuschela,,,,22-062,22,Germany,GER,Europe,3:33.804,213.804,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,Yes,"Peter Kretschmer (GER, 15 Feb 1992)",Peter Kretschmer,Peter,Kretschmer,Men,Kretschmer / Kuschela,GER,15-Feb-1992,,20-176,20,Germany,GER,Europe,,,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,1,G,Yes,"Kurt Kuschela (GER, 30 Sep 1988)",Kurt Kuschela,Kurt,Kuschela,Men,Kretschmer / Kuschela,GER,30-Sep-1988,,23-314,23,Germany,GER,Europe,,,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,No,Bahdanovich / Bahdanovich,,,,,Bahdanovich / Bahdanovich,,,,27-202,27,Belarus,BLR,Europe,3:35.206,215.206,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,Yes,"Andrei Bahdanovich (BLR, 15 Oct 1987)",Andrei Bahdanovich,Andrei,Bahdanovich,Men,Bahdanovich / Bahdanovich,BLR,15-Oct-1987,,24-299,24,Belarus,BLR,Europe,,,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,2,S,Yes,"Aliaksandr Bahdanovich (BLR, 29 Apr 1982)",Aliaksandr Bahdanovich,Aliaksandr,Bahdanovich,Men,Bahdanovich / Bahdanovich,BLR,29-Apr-1982,,30-102,30,Belarus,BLR,Europe,,,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,No,Korovashkov / Pervukhin,,,,,Korovashkov / Pervukhin,,,,20-265,20,Russia,RUS,Europe,3:36.414,216.414,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,Yes,"Aleksey Korovashkov (RUS, 01 Apr 1992)",Aleksey Korovashkov,Aleksey,Korovashkov,Men,Korovashkov / Pervukhin,RUS,01-Apr-1992,,20-130,20,Russia,RUS,Europe,,,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C2 1000m,Men,Seniors,,3,B,Yes,"Ilya Pervukhin (RUS, 06 Jul 1991)",Ilya Pervukhin,Ilya,Pervukhin,Men,Korovashkov / Pervukhin,RUS,06-Jul-1991,,21-034,21,Russia,RUS,Europe,,,Dorney,England,Europe,12,12,6,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,1,G,No,"Danusia Kozák (HUN, 11 Jan 1987)",Danusia Kozák,Danusia,Kozák,Women,Hungary,HUN,11-Jan-1987,,25-211,25,Hungary,HUN,Europe,1:51.456,111.456,Dorney,England,Europe,25,25,5,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,2,S,No,"Inna Osypenko-Radomska (AZE, 20 Sep 1982)",Inna Osypenko-Radomska,Inna,Osypenko-Radomska,Women,Ukraine,AZE,20-Sep-1982,,29-324,29,Ukraine,UKR,Europe,1:52.685,112.685,Dorney,England,Europe,25,25,5,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 500m,Women,Seniors,,3,B,No,"Bridgitte Hartley (RSA, 14 Jul 1983)",Bridgitte Hartley,Bridgitte,Hartley,Women,South Africa,RSA,14-Jul-1983,,29-026,29,South Africa,RSA,Africa,1:52.923,112.923,Dorney,England,Europe,25,25,5,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,No,John / Dietze,,,,,John / Dietze,,,,23-321,23,Germany,GER,Europe,1:42.213,102.213,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Franziska John (GER, 24 May 1989)",Franziska John,Franziska,John,Women,John / Dietze,GER,24-May-1989,,23-077,23,Germany,GER,Europe,,,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,1,G,Yes,"Tina Dietze (GER, 25 Jan 1988)",Tina Dietze,Tina,Dietze,Women,John / Dietze,GER,25-Jan-1988,,24-197,24,Germany,GER,Europe,,,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,No,Kovács / Janics,,,,,Kovács / Janics,,,,33-104,33,Hungary,HUN,Europe,1:43.278,103.278,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Katalin Kovács (HUN, 29 Feb 1976)",Katalin Kovács,Katalin,Kovács,Women,Kovács / Janics,HUN,29-Feb-1976,,36-162,36,Hungary,HUN,Europe,,,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,2,S,Yes,"Natasa Janics (HUN, 24 Jun 1982)",Natasa Janics,Natasa,Janics,Women,Kovács / Janics,HUN,24-Jun-1982,,30-046,30,Hungary,HUN,Europe,,,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,No,Mikolajczyk / Naja,,,,,Mikolajczyk / Naja,,,,24-242,24,Poland,POL,Europe,1:44.000,104,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Karolina Naja (POL, 05 Feb 1990)",Karolina Naja,Karolina,Naja,Women,Mikolajczyk / Naja,POL,05-Feb-1990,,22-186,22,Poland,POL,Europe,,,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 500m,Women,Seniors,,3,B,Yes,"Beata Mikolajczyk (POL, 15 Oct 1985)",Beata Mikolajczyk,Beata,Mikolajczyk,Women,Mikolajczyk / Naja,POL,15-Oct-1985,,26-299,26,Poland,POL,Europe,,,Dorney,England,Europe,17,17,4,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,No,Australia,,,,,Australia,,,,27-172,27,Australia,AUS,Australia & Oceania,2:55.085,175.085,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Tate Smith (AUS, 18 Nov 1981)",Tate Smith,Tate,Smith,Men,Australia,AUS,18-Nov-1981,,30-265,30,Australia,AUS,Australia & Oceania,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"David Smith (AUS, 13 Feb 1987)",David Smith,David,Smith,Men,Australia,AUS,13-Feb-1987,,25-178,25,Australia,AUS,Australia & Oceania,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Murray Stewart (AUS, 02 Jul 1986)",Murray Stewart,Murray,Stewart,Men,Australia,AUS,02-Jul-1986,,26-038,26,Australia,AUS,Australia & Oceania,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,1,G,Yes,"Jacob Clear (AUS, 18 Jan 1985)",Jacob Clear,Jacob,Clear,Men,Australia,AUS,18-Jan-1985,,27-204,27,Australia,AUS,Australia & Oceania,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,No,Hungary,,,,,Hungary,,,,27-288,27,Hungary,HUN,Europe,2:55.699,175.699,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"David Tóth (HUN, 21 Feb 1985)",David Tóth,David,Tóth,Men,Hungary,HUN,21-Feb-1985,,27-170,27,Hungary,HUN,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Dániel Pauman (HUN, 13 Aug 1986)",Dániel Pauman,Dániel,Pauman,Men,Hungary,HUN,13-Aug-1986,,25-362,25,Hungary,HUN,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Tamas Kulifai (HUN, 04 May 1989)",Tamas Kulifai,Tamas,Kulifai,Men,Hungary,HUN,04-May-1989,,23-097,23,Hungary,HUN,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,2,S,Yes,"Zoltán Kammerer (HUN, 10 Mar 1978)",Zoltán Kammerer,Zoltán,Kammerer,Men,Hungary,HUN,10-Mar-1978,,34-152,34,Hungary,HUN,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,No,Czech Republic,,,,,Czech Republic,,,,23-321,23,Czech Republic,CZE,Europe,2:55.850,175.85,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Daniel Havel (CZE, 10 Aug 1991)",Daniel Havel,Daniel,Havel,Men,Czech Republic,CZE,10-Aug-1991,,20-365,20,Czech Republic,CZE,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Lukas Trefil (CZE, 21 Sep 1988)",Lukas Trefil,Lukas,Trefil,Men,Czech Republic,CZE,21-Sep-1988,,23-323,23,Czech Republic,CZE,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Josef Dostal (CZE, 03 Mar 1993)",Josef Dostal,Josef,Dostal,Men,Czech Republic,CZE,03-Mar-1993,,19-159,19,Czech Republic,CZE,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
09-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 1000m,Men,Seniors,,3,B,Yes,"Jan Sterba (CZE, 01 Jun 1981)",Jan Sterba,Jan,Sterba,Men,Czech Republic,CZE,01-Jun-1981,,31-069,31,Czech Republic,CZE,Europe,,,Dorney,England,Europe,10,10,3,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,1,G,No,"Sebastian Brendel (GER, 12 Mar 1988)",Sebastian Brendel,Sebastian,Brendel,Men,Germany,GER,12-Mar-1988,,24-149,24,Germany,GER,Europe,3:47.176,227.176,Dorney,England,Europe,17,17,5,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,2,S,No,"David Cal (ESP, 10 Oct 1982)",David Cal,David,Cal,Men,Spain,ESP,10-Oct-1982,,29-303,29,Spain,ESP,Europe,3:48.053,228.053,Dorney,England,Europe,17,17,5,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,C1 1000m,Men,Seniors,,3,B,No,"Mark Oldershaw (CAN, 07 Feb 1983)",Mark Oldershaw,Mark,Oldershaw,Men,Canada,CAN,07-Feb-1983,,29-183,29,Canada,CAN,North & Central America,3:48.502,228.502,Dorney,England,Europe,17,17,5,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,1,G,No,"Eirik Verås Larsen (NOR, 26 Mar 1976)",Eirik Verås Larsen,Eirik Verås,Larsen,Men,Norway,NOR,26-Mar-1976,,36-135,36,Norway,NOR,Europe,3:26.462,206.462,Dorney,England,Europe,22,22,5,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,2,S,No,"Adam van Koeverden (CAN, 29 Jan 1982)",Adam van Koeverden,Adam,van Koeverden,Men,Canada,CAN,29-Jan-1982,,30-192,30,Canada,CAN,North & Central America,3:27.170,207.17,Dorney,England,Europe,22,22,5,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K1 1000m,Men,Seniors,,3,B,No,"Max Hoff (GER, 12 Sep 1982)",Max Hoff,Max,Hoff,Men,Germany,GER,12-Sep-1982,,29-331,29,Germany,GER,Europe,3:27.759,207.759,Dorney,England,Europe,22,22,5,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,No,Kökény / Dombi,,,,,Kökény / Dombi,,,,31-098,31,Hungary,HUN,Europe,3:09.646,189.646,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Rudolf Dombi (HUN, 09 Nov 1986)",Rudolf Dombi,Rudolf,Dombi,Men,Kökény / Dombi,HUN,09-Nov-1986,,25-273,25,Hungary,HUN,Europe,,,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,1,G,Yes,"Roland Kökény (HUN, 24 Oct 1975)",Roland Kökény,Roland,Kökény,Men,Kökény / Dombi,HUN,24-Oct-1975,,36-289,36,Hungary,HUN,Europe,,,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,No,Silva / Pimenta,,,,,Silva / Pimenta,,,,24-304,24,Portugal,POR,Europe,3:09.699,189.699,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"Fernando Pimenta (POR, 13 Aug 1989)",Fernando Pimenta,Fernando,Pimenta,Men,Silva / Pimenta,POR,13-Aug-1989,,22-361,22,Portugal,POR,Europe,,,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,2,S,Yes,"Emanuel Silva (POR, 04 Dec 1985)",Emanuel Silva,Emanuel,Silva,Men,Silva / Pimenta,POR,04-Dec-1985,,26-248,26,Portugal,POR,Europe,,,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,No,Ihle / Hollstein,,,,,Ihle / Hollstein,,,,29-098,29,Germany,GER,Europe,3:10.117,190.117,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Martin Hollstein (GER, 02 Apr 1987)",Martin Hollstein,Martin,Hollstein,Men,Ihle / Hollstein,GER,02-Apr-1987,,25-128,25,Germany,GER,Europe,,,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K2 1000m,Men,Seniors,,3,B,Yes,"Andreas Ihle (GER, 02 Jun 1979)",Andreas Ihle,Andreas,Ihle,Men,Ihle / Hollstein,GER,02-Jun-1979,,33-067,33,Germany,GER,Europe,,,Dorney,England,Europe,12,12,4,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 500m,Women,Seniors,,1,G,No,Hungary,,,,,Hungary,,,,30-002,30,Hungary,HUN,Europe,1:30.827,90.827,Dorney,England,Europe,11,11,3,,1,Yes
08-Aug-2012,2012,Olympic Games,Summer Games,Olympic Games,Canoe Sprint,K4 500m,Women,Seniors,,1,G,Yes,"Gabriella Szabo (HUN, 14 Aug 1986)",Gabriella Szabo,Gabriella,Szabo,Women,Hungary,HUN,14-Aug-1986,,25-360,25,Hungary,HUN,Europe,,,Dorney,England,Europe,11,11,3,,1,Yes
